University_uni,Faculty,Department,City,Type,Founded_Year_clean,University_clean,Stream,College Type,University_stream,Minimum Absolute Score,Minimum Percentage (%),Stream_Type
south valley university,Faculty of Physiotherapy,Pediatrics,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Oral and Dental Medicine,Conservative Dentistry,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Oral and Dental Medicine,Orthodontics,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Oral and Dental Medicine,Oral Surgery,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Oral and Dental Medicine,Periodontology,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Veterinary Medicine,Anatomy,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Veterinary Medicine,Physiology,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Veterinary Medicine,Pathology,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Veterinary Medicine,Surgery,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Veterinary Medicine,Public Health,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Dar El-Ulum,Islamic Studies,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Dar El-Ulum,Arabic Language,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Dar El-Ulum,Quran Sciences,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Dar El-Ulum,Theology,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Kindergarten,Early Childhood Education,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Kindergarten,Child Psychology,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
south valley university,Faculty of Kindergarten,Curriculum Development,Qena,Public,1995,south valley university,Science-Math,Agriculture (Agriculture),South Valley University,306.0,74.6,Science
suez canal university,Faculty of Medicine,Internal Medicine,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Medicine,Surgery,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Medicine,Pediatrics,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Medicine,Obstetrics & Gynecology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Medicine,Pharmacology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Medicine,Anatomy,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Engineering,Civil Engineering,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Engineering,Mechanical Engineering,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Engineering,Electrical Engineering,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Engineering,Architecture,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Engineering,Computer Engineering,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Science,Mathematics,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Science,Physics,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Science,Chemistry,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Science,Geology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Science,Botany,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Science,Zoology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Agriculture,Agronomy,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Agriculture,Horticulture,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Agriculture,Animal Production,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Agriculture,Soil Science,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Agriculture,Plant Pathology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Commerce,Accounting,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Commerce,Business Administration,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Commerce,Economics,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Commerce,Statistics,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Law,Public Law,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Law,Private Law,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Law,International Law,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Law,Criminal Law,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Arts,English Language & Literature,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Arts,Arabic,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Arts,History,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Arts,Philosophy,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Arts,Psychology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Pharmacy,Pharmaceutical Chemistry,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Pharmacy,Pharmacology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Pharmacy,Pharmaceutics,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Pharmacy,Microbiology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Computers and Information,Computer Science,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Computers and Information,Information Systems,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Computers and Information,Software Engineering,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Mass Communication,Journalism,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Mass Communication,Radio & TV,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Mass Communication,Public Relations,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Mass Communication,Advertising,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Nursing,Medical-Surgical Nursing,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Nursing,Pediatric Nursing,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Nursing,Psychiatric Nursing,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Physiotherapy,Orthopedics,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Physiotherapy,Neurology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Physiotherapy,Cardiopulmonary,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Physiotherapy,Pediatrics,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Oral and Dental Medicine,Conservative Dentistry,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Oral and Dental Medicine,Orthodontics,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Oral and Dental Medicine,Oral Surgery,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Oral and Dental Medicine,Periodontology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Veterinary Medicine,Anatomy,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Veterinary Medicine,Physiology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Veterinary Medicine,Pathology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Veterinary Medicine,Surgery,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Veterinary Medicine,Public Health,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Dar El-Ulum,Islamic Studies,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Dar El-Ulum,Arabic Language,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Dar El-Ulum,Quran Sciences,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Dar El-Ulum,Theology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Kindergarten,Early Childhood Education,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Kindergarten,Child Psychology,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
suez canal university,Faculty of Kindergarten,Curriculum Development,Ismailia,Public,,suez canal university,Science-Math,Science (Science),Suez Canal University,326.0,79.5,Science
tanta university,Faculty of Medicine,Internal Medicine,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Medicine,Internal Medicine,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Medicine,Surgery,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Medicine,Surgery,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Medicine,Pediatrics,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Medicine,Pediatrics,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Medicine,Obstetrics & Gynecology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Medicine,Obstetrics & Gynecology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Medicine,Pharmacology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Medicine,Pharmacology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Medicine,Anatomy,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Medicine,Anatomy,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Engineering,Civil Engineering,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Engineering,Civil Engineering,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Engineering,Mechanical Engineering,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Engineering,Mechanical Engineering,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Engineering,Electrical Engineering,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Engineering,Electrical Engineering,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Engineering,Architecture,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Engineering,Architecture,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Engineering,Computer Engineering,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Engineering,Computer Engineering,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Science,Mathematics,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Science,Mathematics,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Science,Physics,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Science,Physics,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Science,Chemistry,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Science,Chemistry,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Science,Geology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Science,Geology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Science,Botany,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Science,Botany,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Science,Zoology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Science,Zoology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Agriculture,Agronomy,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Agriculture,Agronomy,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Agriculture,Horticulture,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Agriculture,Horticulture,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Agriculture,Animal Production,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Agriculture,Animal Production,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Agriculture,Soil Science,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Agriculture,Soil Science,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Agriculture,Plant Pathology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Agriculture,Plant Pathology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Commerce,Accounting,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Commerce,Accounting,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Commerce,Business Administration,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Commerce,Business Administration,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Commerce,Economics,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Commerce,Economics,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Commerce,Statistics,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Commerce,Statistics,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Law,Public Law,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Law,Public Law,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Law,Private Law,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Law,Private Law,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Law,International Law,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Law,International Law,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Law,Criminal Law,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Law,Criminal Law,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Arts,English Language & Literature,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Arts,English Language & Literature,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Arts,Arabic,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Arts,Arabic,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Arts,History,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Arts,History,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Arts,Philosophy,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Arts,Philosophy,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Arts,Psychology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Arts,Psychology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Pharmacy,Pharmaceutical Chemistry,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Pharmacy,Pharmaceutical Chemistry,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Pharmacy,Pharmacology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Pharmacy,Pharmacology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Pharmacy,Pharmaceutics,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Pharmacy,Pharmaceutics,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Pharmacy,Microbiology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Pharmacy,Microbiology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Computers and Information,Computer Science,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Computers and Information,Computer Science,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Computers and Information,Information Systems,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Computers and Information,Information Systems,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Computers and Information,Software Engineering,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Computers and Information,Software Engineering,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Mass Communication,Journalism,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Mass Communication,Journalism,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Mass Communication,Radio & TV,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Mass Communication,Radio & TV,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Mass Communication,Public Relations,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Mass Communication,Public Relations,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Mass Communication,Advertising,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Mass Communication,Advertising,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Nursing,Medical-Surgical Nursing,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Nursing,Medical-Surgical Nursing,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Nursing,Pediatric Nursing,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Nursing,Pediatric Nursing,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Nursing,Psychiatric Nursing,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Nursing,Psychiatric Nursing,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Physiotherapy,Orthopedics,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Physiotherapy,Orthopedics,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Physiotherapy,Neurology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Physiotherapy,Neurology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Physiotherapy,Cardiopulmonary,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Physiotherapy,Cardiopulmonary,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Physiotherapy,Pediatrics,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Physiotherapy,Pediatrics,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Oral and Dental Medicine,Conservative Dentistry,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Oral and Dental Medicine,Conservative Dentistry,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Oral and Dental Medicine,Orthodontics,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Oral and Dental Medicine,Orthodontics,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Oral and Dental Medicine,Oral Surgery,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Oral and Dental Medicine,Oral Surgery,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Oral and Dental Medicine,Periodontology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Oral and Dental Medicine,Periodontology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Veterinary Medicine,Anatomy,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Veterinary Medicine,Anatomy,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
